"tconst" "averageRating" "numVotes" "titleType" "primaryTitle" "originalTitle" "isAdult" "startYear" "endYear" "runtimeMinutes" "genres"
"tt1202357" 6.4 9 "movie" "Fernando Lopes, Provavelmente" "Fernando Lopes, Provavelmente" 0 2008 NA 94 "Documentary"
"tt1067078" 4.1 249 "movie" "Methodic" "Methodic" 0 2007 NA 97 "Action,Drama,Horror"
"tt0808518" 8.2 12 "movie" "The Uniform Motion of Folly" "The Uniform Motion of Folly" 0 2006 NA 96 "Drama"
"tt3185624" 7.2 8 "movie" "Act/Or" "Act/Or" 0 2015 NA 94 "Comedy,Drama,Romance"
"tt0052275" 5.5 416 "movie" "Tarzan's Fight for Life" "Tarzan's Fight for Life" 0 1958 NA 86 "Action,Adventure"
"tt2310163" 7.1 46 "movie" "The Devil and the Death Penalty" "The Devil and the Death Penalty" 0 2012 NA 80 "Crime,Documentary,History"
"tt0068205" 7.7 5809 "movie" "Chloe in the Afternoon" "L'amour l'après-midi" 0 1972 NA 97 "Comedy,Drama,Romance"
"tt8393686" 6.5 91 "movie" "içerdekiler" "içerdekiler" 0 2018 NA 115 "Drama"
"tt6522634" 6.5 1258 "movie" "The Lost Brother" "El otro hermano" 0 2017 NA 112 "Crime,Drama,Thriller"
"tt0073401" 6.1 7 "movie" "Monismanien 1995" "Monismanien 1995" 0 1975 NA 97 "Drama,Sci-Fi"
"tt0200027" 6.5 25894 "movie" "Riding in Cars with Boys" "Riding in Cars with Boys" 0 2001 NA 132 "Biography,Comedy,Drama"
"tt3412964" 4.8 180 "movie" "The Smiley Face Killers" "The Smiley Face Killers" 0 2014 NA 83 "Crime,Thriller"
"tt0014496" 7.1 37 "movie" "Soul of the Beast" "Soul of the Beast" 0 1923 NA 65 "Adventure,Drama,Romance"
"tt3186318" 6.1 5176 "movie" "Hellion" "Hellion" 0 2014 NA 99 "Drama,Thriller"
"tt6876446" 5.7 24 "movie" "Brasília: Life After Design" "Brasília: Life After Design" 0 2017 NA 88 "Documentary"
"tt0072274" 7 4015 "movie" "Thieves Like Us" "Thieves Like Us" 0 1974 NA 123 "Crime,Drama,Romance"
"tt0039321" 6 868 "movie" "Dick Tracy's Dilemma" "Dick Tracy's Dilemma" 0 1947 NA 60 "Action,Crime,Drama"
"tt4374286" 5.9 1016 "movie" "Monstrum" "Mulgoe" 0 2018 NA 105 "Action,Fantasy,Horror"
"tt0025642" 7.5 16 "movie" "Peer Gynt" "Peer Gynt" 0 1934 NA 119 "Drama"
"tt1152778" 9 44 "movie" "My Mother's Garden" "My Mother's Garden" 0 2008 NA 70 "Documentary"
"tt1398919" 4.6 17 "movie" "90 Ghanta" "90 Ghanta" 0 2008 NA 130 "Action,Crime,Thriller"
"tt3697710" 4.6 13 "movie" "A Menina do Sexo Diabólico" "A Menina do Sexo Diabólico" 1 1987 NA 94 "Adult,Crime"
"tt4479696" 7.9 18 "movie" "Marlene" "Marlene" 0 2020 NA 95 "Action"
"tt2176228" 7.3 79 "movie" "As It Is in Heaven" "As It Is in Heaven" 0 2014 NA 86 "Drama"
"tt0234263" 3 196 "movie" "Mon curé chez les nudistes" "Mon curé chez les nudistes" 0 1982 NA 83 "Comedy"
"tt10010368" 7.2 473 "movie" "The Australian Dream" "The Australian Dream" 0 2019 NA 105 "Documentary,Drama,Sport"
"tt1529315" 7 8 "movie" "Padres de la plaza: 10 recorridos posibles" "Padres de la plaza: 10 recorridos posibles" 0 2009 NA 103 "Documentary"
"tt0090825" 4.7 20 "movie" "La chica que cayó del cielo" "La chica que cayó del cielo" 0 1986 NA 80 "Adult"
"tt4700756" 5.1 368 "movie" "Believe" "Believe" 0 2016 NA 119 "Drama"
"tt0320650" 4.6 5 "movie" "Tovarishch Arseni" "Tovarishch Arseni" 0 1965 NA 90 "Drama,History"
"tt2004254" 4.4 94 "movie" "My Tomorrow" "Il mio domani" 0 2011 NA 88 "Drama"
"tt0230257" 7.2 6 "movie" "Guantes de oro" "Guantes de oro" 0 1961 NA 93 "Drama"
"tt5645306" 7.2 36 "movie" "Una Magia Saracena" "Una Magia Saracena" 0 2015 NA 90 "History,Sci-Fi"
"tt1810798" 5.8 158 "movie" "Last Winter" "L'hiver dernier" 0 2011 NA 103 "Drama"
"tt0223898" 6.9 35 "movie" "Peace Is Every Step: Meditation in Action: The Life and Work of Thich Nhat Hanh" "Peace Is Every Step: Meditation in Action: The Life and Work of Thich Nhat Hanh" 0 1998 NA 60 "Documentary"
"tt0113337" 6.4 249 "movie" "Hotel Sorrento" "Hotel Sorrento" 0 1995 NA 112 "Drama"
"tt0050736" 6 53 "movie" "Musta rakkaus" "Musta rakkaus" 0 1957 NA 97 "Drama,Romance"
"tt0358302" 6 66 "movie" "Zalzala" "Zalzala" 0 1988 NA 169 "Action,Adventure"
"tt7471884" 4.8 223 "movie" "Silencio" "Silencio" 0 2018 NA 98 "Drama,Mystery,Thriller"
"tt0153060" 6.7 44 "movie" "Ticket" "Ticket" 0 1986 NA 100 "Drama"
"tt8258074" 8 286 "movie" "Fantastic Fungi" "Fantastic Fungi" 0 2019 NA 81 "Documentary"
"tt3777362" 6.4 16 "movie" "Das Geständnis" "Das Geständnis" 0 2015 NA 118 "Drama"
"tt7994070" 5.9 124 "movie" "Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion" "Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion" 0 2018 NA 104 "Action,Adventure,Animation"
"tt7473390" 3.9 114 "movie" "Genghis Khan" "Zhan shen ji" 0 2018 NA 119 "Action,Adventure,Biography"
"tt4088550" 6.6 46 "movie" "The Merry Maids of Madness" "The Merry Maids of Madness" 0 2016 NA 99 "Comedy,Fantasy"
"tt0203765" 4.8 119 "movie" "Otan oi rodes horevoun" "Otan oi rodes horevoun" 0 1984 NA 88 "Drama,Musical,Romance"
"tt4022534" 7.9 126 "movie" "All of Me" "Llévate mis amores" 0 2014 NA 90 "Biography,Documentary"
"tt0077730" 7.2 39 "movie" "Indeks" "Indeks" 0 1977 NA 94 "Drama"
"tt0151558" 6.7 27 "movie" "The Mickey Mouse Anniversary Show" "The Mickey Mouse Anniversary Show" 0 1968 NA 84 "Family"
"tt0110117" 4.8 306 "movie" "Immortal Combat" "Immortal Combat" 0 1994 NA 109 "Action,Adventure,Fantasy"
"tt0287140" 6.2 667 "movie" "Edge of Madness" "Edge of Madness" 0 2002 NA 99 "Drama"
"tt0125584" 6.8 43 "movie" "Many Passed By" "Viele kamen vorbei" 0 1956 NA 85 "Crime,Drama"
"tt0141769" 5.1 43 "movie" "Rate It X" "Rate It X" 0 1986 NA 93 "Documentary"
"tt0097638" 5.7 131 "movie" "Happy Ghost 4" "Hoi sum gwai gau hoi sum gwai" 0 1990 NA 88 "Comedy,Fantasy,Horror"
"tt10770904" 5.2 12 "movie" "Yerba Buena" "Yerba Buena" 0 2020 NA 95 "Comedy"
"tt0070928" 5.8 1370 "movie" "The World's Greatest Athlete" "The World's Greatest Athlete" 0 1973 NA 93 "Comedy,Family,Romance"
"tt0056874" 6.7 112 "movie" "Man in the Dark" "Blind Corner" 0 1964 NA 80 "Crime,Drama"
"tt3581294" 5.6 54 "movie" "Awkward Thanksgiving" "Awkward Thanksgiving" 0 2014 NA 107 "Comedy,Drama"
"tt0287802" 6.2 53 "movie" "Raping!" "Yaru!" 0 1978 NA 69 "Drama"
"tt0413348" 6.7 234 "movie" "The Crownless King" "Taçsiz kral" 0 1965 NA 81 "Drama"
"tt0491589" 5.6 87 "movie" "All the Best!" "Vsechno nejlepsi!" 0 2006 NA 100 "Comedy"
"tt5989394" 7.1 1039 "movie" "Reinventing Marvin" "Marvin ou la belle éducation" 0 2017 NA 115 "Drama"
"tt0174463" 7.1 145 "movie" "Altovaya sonata. Dmitriy Shostakovich" "Altovaya sonata. Dmitriy Shostakovich" 0 1981 NA 77 "Documentary"
"tt0136743" 7.6 50 "movie" "Béketárgyalás, avagy az évszázad csütörtökig tart" "Béketárgyalás, avagy az évszázad csütörtökig tart" 0 1989 NA 89 "Drama"
"tt1496767" 5.4 15 "movie" "Esther's Diary" "Esther's Diary" 0 2010 NA 75 "Crime,Drama,History"
"tt3300904" 6.4 1989 "movie" "Mountains Of The Moon" "Chander Pahar" 0 2013 NA 148 "Action,Adventure"
"tt0054405" 5.5 80 "movie" "Trizhdy voskresshiy" "Trizhdy voskresshiy" 0 1960 NA 80 "Comedy,Drama,History"
"tt0097573" 3.9 539 "movie" "In the Cold of the Night" "In the Cold of the Night" 0 1990 NA 112 "Drama,Mystery,Thriller"
"tt0935086" 6.6 484 "movie" "All Is Forgiven" "Tout est pardonné" 0 2007 NA 105 "Drama"
"tt3531852" 6.7 4570 "movie" "Bhoothnath Returns" "Bhoothnath Returns" 0 2014 NA 155 "Comedy,Drama,Fantasy"
"tt9196192" 7.6 20 "movie" "Cuties" "Mignonnes" 0 2020 NA 96 "Comedy,Drama"
"tt0041902" 7 599 "movie" "Sorrowful Jones" "Sorrowful Jones" 0 1949 NA 88 "Comedy,Drama"
"tt1318514" 7.6 483661 "movie" "Rise of the Planet of the Apes" "Rise of the Planet of the Apes" 0 2011 NA 105 "Action,Drama,Sci-Fi"
"tt5069074" 8.6 2742 "movie" "A Billion Lives" "A Billion Lives" 0 2016 NA 95 "Documentary,History,News"
"tt2794728" 5.9 79 "movie" "Hile yolu" "Hile yolu" 0 2013 NA 90 "Drama"
"tt0073097" 5.7 67 "movie" "Happy Days Are Here Again" "Heb medelij, Jet!" 0 1975 NA 100 "Comedy"
"tt10596858" 4.7 6 "movie" "50 Days" "50 Days" 0 2019 NA 76 "Thriller"
"tt0204135" 6.9 38 "movie" "Andremo in città" "Andremo in città" 0 1966 NA 102 "Drama,Romance,War"
"tt0192022" 6.1 8 "movie" "The Buttock" "La fessée" 0 1937 NA 88 "Comedy"
"tt3154192" 5.9 260 "movie" "Kunjananthante Kada" "Kunjananthante Kada" 0 2013 NA 135 "Drama,Family"
"tt0119529" 3.6 104 "movie" "Liar's Poker" "Liar's Poker" 0 1999 NA 93 "Crime"
"tt0995029" 6.5 1412 "movie" "Fighter" "Fighter" 0 2007 NA 100 "Action,Drama"
"tt4637746" 6.1 7 "movie" "Camino a Higüey" "Camino a Higüey" 0 2016 NA 69 "Documentary"
"tt1080568" 4.4 131 "movie" "Cape Karma" "Cape Karma" 0 2007 NA 90 "Drama,Mystery,Thriller"
"tt0081626" 4.4 131 "movie" "Trhauma" "Trhauma" 0 1980 NA 72 "Horror,Mystery,Thriller"
"tt0375764" 7.6 30 "movie" "Frank Zappa: Phase II - The Big Note" "Frank Zappa: Phase II - The Big Note" 0 2002 NA 90 "Biography,Documentary,Music"
"tt3120434" 7.7 67 "movie" "Star Trek: Enterprise - Uncharted Territory" "Star Trek: Enterprise - Uncharted Territory" 0 2013 NA 90 "Documentary"
"tt1291643" 6.3 100 "movie" "Niloofar" "Niloofar" 0 2008 NA 82 "Drama"
"tt0333503" 5.2 6 "movie" "Go for the Gold" "Go for the Gold" 0 1984 NA 93 "Drama,Romance,Sport"
"tt7313348" 5.3 1837 "movie" "Them That Follow" "Them That Follow" 0 2019 NA 98 "Drama,Thriller"
"tt0431118" 6.4 195 "movie" "The Coconut" "Hindistan cevizi" 0 1967 NA 87 "Comedy,Musical,Romance"
"tt0114091" 7.2 43 "movie" "Pareja de tres" "Parella de tres" 0 1995 NA 95 "Comedy"
"tt1149363" 6.7 326 "movie" "Yuki & Nina" "Yuki & Nina" 0 2009 NA 92 "Drama"
"tt5323042" 8.9 8 "movie" "Manchild: The Schea Cotton Story" "Manchild: The Schea Cotton Story" 0 2016 NA 78 "Documentary"
"tt0077979" 5.9 198 "movie" "Néa" "Néa" 0 1976 NA 103 "Drama"
"tt0036955" 5.6 162 "movie" "In the Meantime, Darling" "In the Meantime, Darling" 0 1944 NA 72 "Comedy,War"
"tt6424188" 3.3 118 "movie" "Betsy" "Betsy" 0 2018 NA 81 "Horror"
"tt8442002" 4.1 27 "movie" "White Forehead 2" "White Forehead 2" 0 2018 NA 90 "Adventure,Comedy,Family"
"tt5100256" 6.5 16 "movie" "Tarnished Notes" "Tarnished Notes" 0 2016 NA 87 "Drama"
"tt0456587" 8.2 5 "movie" "Paraíso da Sacanagem" "Paraíso da Sacanagem" 1 1984 NA 80 "Adult"
"tt4460854" 5.1 948 "movie" "Chronically Metropolitan" "Chronically Metropolitan" 0 2016 NA 90 "Comedy,Drama"
"tt2580010" 7.2 56 "movie" "Hemmeligheden" "Hemmeligheden" 0 2012 NA 94 "Drama"
"tt0064808" 5.2 259 "movie" "The Picasso Summer" "The Picasso Summer" 0 1969 NA 90 "Drama"
"tt1118649" 5.6 520 "movie" "Night of the Wolf" "Ulvenatten" 0 2008 NA 90 "Action,Drama,Thriller"
"tt0057198" 6.9 8 "movie" "Jetzt und in der Stunde meines Todes" "Jetzt und in der Stunde meines Todes" 0 1963 NA 98 NA
"tt0054947" 5.9 608 "movie" "Der grüne Bogenschütze" "Der grüne Bogenschütze" 0 1961 NA 95 "Crime,Drama"
"tt0901488" 6.7 1726 "movie" "Eye in the Sky" "Gun chung" 0 2007 NA 90 "Action,Crime,Thriller"
"tt1820442" 7.9 11 "movie" "Fix and Numbers" "Fix and Numbers" 0 2011 NA 87 "Comedy,Thriller"
"tt10648440" 7 2003 "movie" "Exit" "Eksiteu" 0 2019 NA 103 "Action,Comedy"
"tt3646058" 6.5 214 "movie" "The Load" "La Carga" 0 2016 NA 94 "Drama,Romance"
"tt1503654" 8.1 26 "movie" "The Idiot Cycle" "The Idiot Cycle" 0 2009 NA 93 "Documentary"
"tt5292624" 3.8 623 "movie" "Little Bitches" "Little Bitches" 0 2018 NA 86 "Comedy"
"tt7408776" 7 173 "movie" "Mori, the Artist's Habitat" "Mori no iru basho" 0 2018 NA 99 "Biography,Comedy,Drama"
"tt7772582" 7 314 "movie" "Never Rarely Sometimes Always" "Never Rarely Sometimes Always" 0 2020 NA 101 "Drama"
"tt0913423" 6 5 "movie" "Women Prison: The Lynching" "Onna keimusho shikei" 0 1978 NA 61 "Drama"
"tt0324443" 7.2 24 "movie" "Mimi" "Mimi" 0 2003 NA 105 "Documentary"
"tt0020620" 5.7 1258 "movie" "Abraham Lincoln" "Abraham Lincoln" 0 1930 NA 96 "Biography,Drama,History"
"tt5742374" 6.8 89008 "movie" "You Were Never Really Here" "You Were Never Really Here" 0 2017 NA 89 "Crime,Drama,Mystery"
"tt8336022" 7.2 13 "movie" "The Toad" "The Toad" 0 2019 NA 84 "Thriller"
"tt8206950" 7.8 81 "movie" "Wolfman's Got Nards" "Wolfman's Got Nards" 0 2018 NA 91 "Documentary,Horror"
"tt0282715" 5.1 36 "movie" "Malamor" "Malamor" 0 2003 NA 92 "Drama"
"tt7321246" 4.9 525 "movie" "Double Dutchess: Seeing Double" "Double Dutchess: Seeing Double" 0 2017 NA 63 "Animation,Drama,Fantasy"
"tt3558184" 7.7 6 "movie" "Made in China" "Made in China" 0 2005 NA 65 "Documentary"
"tt3163336" 6.9 3118 "movie" "Uncle Nick" "Uncle Nick" 0 2015 NA 93 "Comedy,Sport"
"tt5288646" 6.2 693 "movie" "6:66 PM" "6:66 PM" 0 2017 NA 82 "Comedy,Horror"
"tt1774596" 7.7 7 "movie" "The Americans in the Bulge" "The Americans in the Bulge" 0 2010 NA 90 "War"
"tt0096913" 6.4 11500 "movie" "Best of the Best" "Best of the Best" 0 1989 NA 97 "Action,Drama,Sport"
"tt0109724" 7.4 39 "movie" "Emmène-moi" "Emmène-moi" 0 1994 NA 86 "Drama,Romance"
"tt2366450" 7.5 11806 "movie" "Stories We Tell" "Stories We Tell" 0 2012 NA 108 "Documentary"
"tt2253708" 6.3 88 "movie" "Future to Bright Hai Ji" "Future to Bright Hai Ji" 0 2012 NA 180 "Drama"
"tt0271230" 7.2 181 "movie" "Tojinebi itsinian" "Tojinebi itsinian" 0 1963 NA 90 "Comedy,Musical,Romance"
"tt2095008" 2.9 621 "movie" "Wyjazd integracyjny" "Wyjazd integracyjny" 0 2011 NA 86 "Comedy"
"tt0055051" 7.7 591 "movie" "When the Trees Were Tall" "Kogda derevya byli bolshimi" 0 1962 NA 95 "Drama,Romance"
"tt1542930" 6.4 22 "movie" "Our Brief Eternity" "Our Brief Eternity" 0 2009 NA 105 "Drama,Fantasy,Romance"
"tt0085824" 5.8 421 "movie" "Panic Beats" "Latidos de pánico" 0 1983 NA 94 "Horror"
"tt1737725" 7.6 17 "movie" "Ser" "Ser" 0 2010 NA 94 "Drama,Family,Romance"
"tt1741283" 6.4 211 "movie" "Cowboy" "Vaquero" 0 2011 NA 87 "Drama"
"tt2967224" 5.1 46443 "movie" "Hot Pursuit" "Hot Pursuit" 0 2015 NA 87 "Action,Comedy,Crime"
"tt4517450" 5.8 138 "movie" "Zazy" "Zazy" 0 2016 NA 98 "Drama,Mystery"
"tt0072016" 7.1 7 "movie" "Poslednyaya vstrecha" "Poslednyaya vstrecha" 0 1975 NA 92 "Drama"
"tt5995602" 5.8 20 "movie" "Tiger" "Tiger" 0 2017 NA 155 "Action,Drama,Thriller"
"tt0075944" 5.7 383 "movie" "The Disappearance" "The Disappearance" 0 1977 NA 100 "Drama,Thriller"
"tt1358885" 7.6 269 "movie" "Soundtrack for a Revolution" "Soundtrack for a Revolution" 0 2009 NA 82 "Documentary,History,Music"
"tt0144125" 6.6 16 "movie" "Cadillac" "Cadillac" 0 1997 NA 93 "Drama"
"tt0069260" 6.9 107 "movie" "The Long Darkness" "Shinobugawa" 0 1972 NA 120 "Drama,Romance"
"tt0986379" 6.1 80 "movie" "Ópera" "Ópera" 0 2007 NA 87 "Drama"
"tt5826162" 4.9 7 "movie" "Minezota" "Minezota" 0 2016 NA 75 "Drama"
"tt9212350" 7.7 10 "movie" "Otan Oi Pelargoi Xanarthoun" "The Return of the Storks" 0 2018 NA 67 "Drama,Thriller"
"tt0062042" 6.7 627 "movie" "Sing a Song of Sex" "Nihon shunka-kô" 0 1967 NA 103 "Drama"
"tt0150053" 6.9 17 "movie" "Il caso Martello" "Il caso Martello" 0 1991 NA 92 "Drama"
"tt3174226" 3.8 50 "movie" "3 Wicked Witches" "3 Wicked Witches" 0 2014 NA 75 "Horror"
"tt1677082" 6.1 883 "movie" "Return" "Return" 0 2011 NA 97 "Drama"
"tt2150332" 6.5 5004 "movie" "Renoir" "Renoir" 0 2012 NA 111 "Biography,Drama,History"
"tt0024193" 7.3 76 "movie" "Jennie Gerhardt" "Jennie Gerhardt" 0 1933 NA 85 "Drama"
"tt0131277" 3.8 5 "movie" "The All-American Hollywood Hussy Contest" "The All-American Hollywood Hussy Contest" 0 1987 NA 60 NA
"tt0077139" 6.6 30 "movie" "Albert - Why?" "Albert - warum?" 0 1978 NA 115 "Drama"
"tt0099240" 6.6 185 "movie" "General's Son" "Janggunui adeul" 0 1990 NA 108 "Action,Crime,Drama"
"tt0035417" 7.5 6843 "movie" "The Talk of the Town" "The Talk of the Town" 0 1942 NA 118 "Comedy,Drama,Romance"
"tt2411516" 2.8 361 "movie" "Prometheus Trap" "Prometheus Trap" 0 2012 NA 89 "Sci-Fi"
"tt0067971" 4.3 109 "movie" "Wer zuletzt lacht, lacht am besten" "Wer zuletzt lacht, lacht am besten" 0 1971 NA 85 "Comedy,Music"
"tt0245057" 5.5 8 "movie" "Climax" "Climax" 1 1971 NA 85 "Adult,Thriller"
"tt0048260" 6.3 1290 "movie" "Kismet" "Kismet" 0 1955 NA 113 "Adventure,Comedy,Fantasy"
"tt0178039" 4.1 8 "movie" "Star of the Orient" "Star of the Orient" 1 1979 NA 73 "Adult,Comedy,Drama"
"tt0230846" 6 6 "movie" "Tainstvennyy starik" "Tainstvennyy starik" 0 1981 NA 74 "Adventure"
"tt1736666" 8.8 5 "movie" "Una Beatle" "Una Beatle" 0 2010 NA 90 "Drama"
"tt4016934" 8.1 93697 "movie" "The Handmaiden" "Ah-ga-ssi" 0 2016 NA 145 "Drama,Romance,Thriller"
"tt0421239" 6.4 108622 "movie" "Red Eye" "Red Eye" 0 2005 NA 85 "Action,Mystery,Thriller"
"tt0165901" 7.8 626 "movie" "Okraina" "Okraina" 0 1998 NA 95 "Drama"
"tt0067389" 6.5 47 "movie" "Sergeant Klems" "Il sergente Klems" 0 1971 NA 117 "Action,Adventure,Romance"
"tt0064554" 6.8 116 "movie" "King of the Reindeer" "Korol-olen" 0 1970 NA 77 "Comedy,Family,Fantasy"
"tt0092626" 6.1 591 "movie" "Beauty and the Beast" "Beauty and the Beast" 0 1987 NA 94 "Family,Fantasy,Musical"
"tt0322189" 6.4 692 "movie" "Bonus" "Efapax" 0 2001 NA 85 "Comedy"
"tt0127503" 4.2 426 "movie" "Death House" "Death House" 0 1988 NA 90 "Action,Horror,Sci-Fi"
"tt0281341" 4.1 8 "movie" "La Venus maldita" "La Venus maldita" 0 1967 NA 84 "Drama"
"tt0875122" 7 450 "movie" "Free Floating" "Svobodnoe plavanie" 0 2006 NA 101 "Comedy,Romance"
"tt2057997" 5.8 17 "movie" "La notte eterna del coniglio" "La notte eterna del coniglio" 0 2007 NA 85 "Sci-Fi"
"tt0074404" 6.8 911 "movie" "The Devil's Playground" "The Devil's Playground" 0 1976 NA 107 "Drama"
"tt0316768" 4.4 4341 "movie" "Tiptoes" "Tiptoes" 0 2003 NA 90 "Comedy,Drama,Romance"
"tt0237376" 8.9 4875 "movie" "Kireedam" "Kireedam" 0 1989 NA 124 "Action,Drama"
"tt0800327" 7.3 7 "movie" "Doing Therapy" "Doing Therapy" 0 2006 NA 98 "Comedy,Drama,Romance"
"tt0050884" 4.9 49 "movie" "Rakas varkaani" "Rakas varkaani" 0 1957 NA 73 "Comedy"
"tt4540326" 6.8 101 "movie" "Buried" "Buried" 0 2011 NA 95 "Thriller"
"tt0820987" 5.5 39 "movie" "Pacquiao: The Movie" "Pacquiao: The Movie" 0 2006 NA 109 "Action,Biography,Drama"
"tt6836558" 5.6 17 "movie" "Meelo Evaru Koteeswarudu" "Meelo Evaru Koteeswarudu" 0 2016 NA 130 "Comedy,Romance"
"tt2986490" 8 17 "movie" "Here Was Cuba" "Here Was Cuba" 0 2013 NA 78 "Documentary"
"tt0052905" 7 8649 "movie" "The Hound of the Baskervilles" "The Hound of the Baskervilles" 0 1959 NA 87 "Horror,Mystery"
"tt0042046" 7.4 3243 "movie" "The Window" "The Window" 0 1949 NA 73 "Drama,Film-Noir,Thriller"
"tt6777370" 6.7 1693 "movie" "The Merciless" "Bulhandang" 0 2017 NA 117 "Action,Crime,Drama"
"tt0347293" 7 209 "movie" "Junimond" "Junimond" 0 2002 NA 92 "Drama,Romance"
"tt2462682" 5.1 9 "movie" "Just an American" "Just an American" 0 2012 NA 103 "Drama"
"tt0047207" 5.8 138 "movie" "Mambo" "Mambo" 0 1954 NA 110 "Drama"
"tt0134314" 6.6 83 "movie" "Between the Cheeks" "Between the Cheeks" 1 1985 NA 76 "Adult,Comedy"
"tt0465970" 4.6 5 "movie" "Down the Rabbit Hole" "Down the Rabbit Hole" 0 1993 NA 60 "Drama"
"tt8296606" 6.2 46 "movie" "To the Four Winds" "Libre" 0 2018 NA 100 "Documentary"
"tt0018478" 6.2 42 "movie" "Lost Treasure" "Tesouro Perdido" 0 1927 NA 86 "Adventure"
"tt3210284" 6.8 12 "movie" "Chhutii Aar Picnic" "Chhutii Aar Picnic" 0 2013 NA 72 "Drama,Music,Romance"
"tt0031071" 5.8 172 "movie" "Bad Lands" "Bad Lands" 0 1939 NA 70 "Action,Drama,Western"
"tt0083511" 6.9 65655 "movie" "48 Hrs." "48 Hrs." 0 1982 NA 96 "Action,Comedy,Crime"
"tt7623972" 7.8 13 "movie" "Paul Chowdhry: PC's World" "Paul Chowdhry: PC's World" 0 2015 NA 74 "Comedy"
"tt4242100" 5.6 919 "movie" "My Father Die" "My Father Die" 0 2016 NA 90 "Action,Drama"
"tt0035629" 7.1 25 "movie" "Always a Bridesmaid" "Always a Bridesmaid" 0 1943 NA 61 "Comedy,Music"
"tt0326177" 8.3 37 "movie" "The Snowflake Crusade" "The Snowflake Crusade" 0 2002 NA 95 "Comedy,Drama"
"tt1156470" 7.4 903 "movie" "Zen" "Zen" 0 2009 NA 127 "Biography,Drama"
"tt0092681" 6.7 65 "movie" "The Jester" "O Bobo" 0 1987 NA 120 "Drama"
"tt0097637" 6 30288 "movie" "K-9" "K-9" 0 1989 NA 101 "Action,Comedy,Crime"
"tt0405723" 5.2 13 "movie" "Our Father Is Getting Married" "Babamiz evleniyor" 0 1965 NA 86 "Comedy"
"tt1883397" 6 154 "movie" "Underdog Knight 2" "Ying han 2: Feng pei dao di" 0 2011 NA 86 "Action,Crime"
"tt0267659" 5.2 474 "movie" "Last Run" "Last Run" 0 2001 NA 98 "Action,Crime,Thriller"
"tt0241961" 9 20 "movie" "Sleeping Pills" "Sleeping Pills" 0 2003 NA 85 "Drama"
"tt0045263" 7.3 10 "movie" "Tropical Heat Wave" "Tropical Heat Wave" 0 1952 NA 74 "Comedy,Musical"
"tt4431140" 5.8 5 "movie" "Tight" "Tight" 0 2012 NA 100 "Documentary,Music"
"tt0790803" 5.8 19 "movie" "Cathedral Pines" "Cathedral Pines" 0 2006 NA 94 "Drama"
"tt0102422" 4.8 1534 "movie" "McBain" "McBain" 0 1991 NA 107 "Action,Drama,War"
"tt2814178" 8.7 19 "movie" "The Immigration Lawyer: Shattered Freedom" "The Immigration Lawyer: Shattered Freedom" 0 2013 NA 96 "Drama"
"tt0324992" 6.2 634 "movie" "American Cousins" "American Cousins" 0 2003 NA 115 "Crime,Drama"
"tt2221910" 7.6 23 "movie" "The Caterpillar's Kimono" "The Caterpillar's Kimono" 0 2013 NA 92 "Comedy,Drama"
"tt7092594" 8.2 5 "movie" "I Used to Sleep on the Rooftop" "I Used to Sleep on the Rooftop" 0 2017 NA 61 "Documentary"
"tt4624258" 5.5 1067 "movie" "What's the Matter with Gerald?" "What's the Matter with Gerald?" 0 2016 NA 99 "Comedy,Drama,Fantasy"
"tt0102748" 5.2 12 "movie" "Ragazzi" "Ragazzi" 0 1991 NA 85 "Comedy,Romance"
"tt0074151" 7.3 139 "movie" "The Arch" "Dong fu ren" 0 1968 NA 94 "Drama"
"tt6200604" 5.9 407 "movie" "Aby" "Aby" 0 2017 NA 133 "Comedy,Drama"
"tt4881710" 6.9 39 "movie" "The Man Who Saved Ben-Hur" "The Man Who Saved Ben-Hur" 0 2016 NA 60 "Documentary"
"tt0821477" 5.8 50 "movie" "The Music Box" "Li fa shi" 0 2006 NA 110 "Drama,Romance,War"
"tt11166646" 5.9 7 "movie" "El rocio" "El rocio" 0 2019 NA 80 "Drama"
"tt0027377" 6.1 133 "movie" "The Bold Caballero" "The Bold Caballero" 0 1936 NA 67 "Action,Adventure,Comedy"
"tt0060137" 5.5 204 "movie" "Atout coeur à Tokyo pour OSS 117" "Atout coeur à Tokyo pour OSS 117" 0 1966 NA 100 "Action,Crime,Thriller"
"tt2265489" 4.2 34 "movie" "Golden Heel" "Pashne tala" 0 1975 NA 114 "Comedy,Romance"
"tt0426906" 2.7 167 "movie" "Apocalypse and the Beauty Queen" "Apocalypse and the Beauty Queen" 0 2005 NA 95 "Fantasy"
"tt3500544" 5.8 4180 "movie" "Off Course" "Perdiendo el norte" 0 2015 NA 104 "Comedy"
"tt0350005" 7.4 32 "movie" "Pyaar Ki Jeet" "Pyaar Ki Jeet" 0 1987 NA 146 "Comedy,Drama,Musical"
"tt0436334" 7.4 64 "movie" "Frozen Angels" "Frozen Angels" 0 2005 NA 93 "Documentary"
"tt0049594" 6.5 72 "movie" "Paris, Palace Hôtel" "Paris, Palace Hôtel" 0 1956 NA 100 "Comedy,Romance"
